purchase_date,time_to_go,takeoff_date,price,day_of_week,month,unsold_tickets,number_of_quotes
2015/4/6,216,2015/5/3,1112,0,5,1835,367
2015/4/6,215,2015/5/3,1384,0,5,1830,366
2015/4/6,214,2015/5/3,1442,0,5,1816,363
2015/4/6,213,2015/5/3,1304,0,5,1810,362
2015/4/6,212,2015/5/3,1294,0,5,1799,359
2015/4/6,211,2015/5/3,1091,0,5,1786,357
2015/4/6,210,2015/5/3,1131,0,5,1778,355
2015/4/7,209,2015/5/3,1471,0,5,1765,353
2015/4/7,208,2015/5/3,1180,0,5,1761,352
2015/4/7,207,2015/5/3,1479,0,5,1756,351
2015/4/7,206,2015/5/3,1393,0,5,1745,349
2015/4/7,205,2015/5/3,1302,0,5,1743,348
2015/4/7,204,2015/5/3,1260,0,5,1734,346
2015/4/7,203,2015/5/3,1185,0,5,1727,345
2015/4/7,202,2015/5/3,1396,0,5,1723,344
2015/4/8,201,2015/5/3,1428,0,5,1721,344
2015/4/8,200,2015/5/3,1275,0,5,1715,343
2015/4/8,199,2015/5/3,1199,0,5,1701,340
2015/4/8,198,2015/5/3,1363,0,5,1700,340
2015/4/8,197,2015/5/3,1198,0,5,1690,338
2015/4/8,196,2015/5/3,1260,0,5,1679,335
2015/4/8,195,2015/5/3,1171,0,5,1678,335
2015/4/8,194,2015/5/3,1264,0,5,1676,335
2015/4/9,193,2015/5/3,1407,0,5,1663,332
2015/4/9,192,2015/5/3,1322,0,5,1652,330
2015/4/9,191,2015/5/3,1360,0,5,1642,328
2015/4/9,190,2015/5/3,1338,0,5,1628,325
2015/4/9,189,2015/5/3,1089,0,5,1615,323
2015/4/9,188,2015/5/3,1466,0,5,1610,322
2015/4/9,187,2015/5/3,1214,0,5,1606,321
2015/4/9,186,2015/5/3,1307,0,5,1605,321
2015/4/10,185,2015/5/3,1030,0,5,1599,319
2015/4/10,184,2015/5/3,1254,0,5,1596,319
2015/4/10,183,2015/5/3,1440,0,5,1582,316
2015/4/10,182,2015/5/3,1074,0,5,1568,313
2015/4/10,181,2015/5/3,1172,0,5,1564,312
2015/4/10,180,2015/5/3,1176,0,5,1555,311
2015/4/10,179,2015/5/3,1190,0,5,1553,310
2015/4/11,178,2015/5/3,1006,0,5,1549,309
2015/4/11,177,2015/5/3,1475,0,5,1542,308
2015/4/11,176,2015/5/3,1040,0,5,1538,307
2015/4/11,175,2015/5/3,1476,0,5,1536,307
2015/4/11,174,2015/5/3,1053,0,5,1524,304
2015/4/11,173,2015/5/3,1259,0,5,1517,303
2015/4/11,172,2015/5/3,1277,0,5,1511,302
2015/4/11,171,2015/5/3,1204,0,5,1498,299
2015/4/12,170,2015/5/3,1493,0,5,1488,297
2015/4/12,169,2015/5/3,1449,0,5,1477,295
2015/4/12,168,2015/5/3,1112,0,5,1468,293
2015/4/12,167,2015/5/3,1500,0,5,1461,292
2015/4/12,166,2015/5/3,1022,0,5,1451,290
2015/4/12,165,2015/5/3,1307,0,5,1437,287
2015/4/12,164,2015/5/3,1084,0,5,1431,286
2015/4/12,163,2015/5/3,1157,0,5,1426,285
2015/4/13,162,2015/5/3,1104,0,5,1415,283
2015/4/13,161,2015/5/3,1051,0,5,1401,280
2015/4/13,160,2015/5/3,1288,0,5,1395,279
2015/4/13,159,2015/5/3,1042,0,5,1387,277
2015/4/13,158,2015/5/3,1379,0,5,1377,275
2015/4/13,157,2015/5/3,1156,0,5,1370,274
2015/4/13,156,2015/5/3,1151,0,5,1366,273
2015/4/13,155,2015/5/3,1073,0,5,1361,272
2015/4/14,154,2015/5/3,1150,0,5,1349,269
2015/4/14,153,2015/5/3,1448,0,5,1343,268
2015/4/14,152,2015/5/3,1334,0,5,1336,267
2015/4/14,151,2015/5/3,1307,0,5,1325,265
2015/4/14,150,2015/5/3,1448,0,5,1322,264
2015/4/14,149,2015/5/3,1198,0,5,1311,262
2015/4/14,148,2015/5/3,1174,0,5,1305,261
2015/4/15,147,2015/5/3,1126,0,5,1291,258
2015/4/15,146,2015/5/3,1283,0,5,1283,256
2015/4/15,145,2015/5/3,1323,0,5,1274,254
2015/4/15,144,2015/5/3,1484,0,5,1273,254
2015/4/15,143,2015/5/3,1279,0,5,1266,253
2015/4/15,142,2015/5/3,1293,0,5,1252,250
2015/4/15,141,2015/5/3,1236,0,5,1251,250
2015/4/15,140,2015/5/3,1365,0,5,1242,248
2015/4/16,139,2015/5/3,1162,0,5,1236,247
2015/4/16,138,2015/5/3,1080,0,5,1223,244
2015/4/16,137,2015/5/3,1056,0,5,1222,244
2015/4/16,136,2015/5/3,1144,0,5,1219,243
2015/4/16,135,2015/5/3,1000,0,5,1206,241
2015/4/16,134,2015/5/3,1224,0,5,1193,238
2015/4/16,133,2015/5/3,1454,0,5,1180,236
2015/4/16,132,2015/5/3,1098,0,5,1175,235
2015/4/17,131,2015/5/3,1070,0,5,1162,232
2015/4/17,130,2015/5/3,1049,0,5,1156,231
2015/4/17,129,2015/5/3,1047,0,5,1153,230
2015/4/17,128,2015/5/3,1115,0,5,1152,230
2015/4/17,127,2015/5/3,1429,0,5,1148,229
2015/4/17,126,2015/5/3,1182,0,5,1140,228
2015/4/17,125,2015/5/3,1175,0,5,1130,226
2015/4/17,124,2015/5/3,1457,0,5,1126,225
2015/4/18,123,2015/5/3,1285,0,5,1120,224
2015/4/18,122,2015/5/3,1120,0,5,1109,221
2015/4/18,121,2015/5/3,1276,0,5,1096,219
2015/4/18,120,2015/5/3,1222,0,5,1085,217
2015/4/18,119,2015/5/3,1367,0,5,1077,215
2015/4/18,118,2015/5/3,1181,0,5,1075,215
2015/4/18,117,2015/5/3,1335,0,5,1061,212
2015/4/19,116,2015/5/3,1304,0,5,1050,210
2015/4/19,115,2015/5/3,1163,0,5,1047,209
2015/4/19,114,2015/5/3,1097,0,5,1038,207
2015/4/19,113,2015/5/3,1478,0,5,1037,207
2015/4/19,112,2015/5/3,1162,0,5,1036,207
2015/4/19,111,2015/5/3,1366,0,5,1033,206
2015/4/19,110,2015/5/3,1347,0,5,1026,205
2015/4/19,109,2015/5/3,1181,0,5,1023,204
2015/4/20,108,2015/5/3,1274,0,5,1012,202
2015/4/20,107,2015/5/3,1224,0,5,1001,200
2015/4/20,106,2015/5/3,1040,0,5,997,199
2015/4/20,105,2015/5/3,1424,0,5,992,198
2015/4/20,104,2015/5/3,1427,0,5,991,198
2015/4/20,103,2015/5/3,1475,0,5,979,195
2015/4/20,102,2015/5/3,1486,0,5,976,195
2015/4/20,101,2015/5/3,1322,0,5,963,192
2015/4/21,100,2015/5/3,1382,0,5,955,191
2015/4/21,99,2015/5/3,1458,0,5,946,189
2015/4/21,98,2015/5/3,1419,0,5,932,186
2015/4/21,97,2015/5/3,1167,0,5,919,183
2015/4/21,96,2015/5/3,1354,0,5,910,182
2015/4/21,95,2015/5/3,1410,0,5,898,179
2015/4/21,94,2015/5/3,1053,0,5,893,178
2015/4/21,93,2015/5/3,1466,0,5,885,177
2015/4/22,92,2015/5/3,1211,0,5,874,174
2015/4/22,91,2015/5/3,1144,0,5,863,172
2015/4/22,90,2015/5/3,1000,0,5,859,171
2015/4/22,89,2015/5/3,1064,0,5,845,169
2015/4/22,88,2015/5/3,1423,0,5,844,168
2015/4/22,87,2015/5/3,1095,0,5,835,167
2015/4/22,86,2015/5/3,1380,0,5,833,166
2015/4/23,85,2015/5/3,1219,0,5,828,165
2015/4/23,84,2015/5/3,1323,0,5,816,163
2015/4/23,83,2015/5/3,1186,0,5,803,160
2015/4/23,82,2015/5/3,1319,0,5,790,158
2015/4/23,81,2015/5/3,1170,0,5,776,155
2015/4/23,80,2015/5/3,1403,0,5,766,153
2015/4/23,79,2015/5/3,1409,0,5,757,151
2015/4/23,78,2015/5/3,1331,0,5,750,150
2015/4/24,77,2015/5/3,1447,0,5,747,149
2015/4/24,76,2015/5/3,1303,0,5,737,147
2015/4/24,75,2015/5/3,1159,0,5,734,146
2015/4/24,74,2015/5/3,1273,0,5,728,145
2015/4/24,73,2015/5/3,1382,0,5,719,143
2015/4/24,72,2015/5/3,1238,0,5,713,142
2015/4/24,71,2015/5/3,1085,0,5,709,141
2015/4/24,70,2015/5/3,1038,0,5,697,139
2015/4/25,69,2015/5/3,1281,0,5,689,137
2015/4/25,68,2015/5/3,1342,0,5,684,136
2015/4/25,67,2015/5/3,1203,0,5,680,136
2015/4/25,66,2015/5/3,1317,0,5,673,134
2015/4/25,65,2015/5/3,1284,0,5,664,132
2015/4/25,64,2015/5/3,1205,0,5,658,131
2015/4/25,63,2015/5/3,1214,0,5,652,130
2015/4/25,62,2015/5/3,1237,0,5,649,129
2015/4/26,61,2015/5/3,1250,0,5,637,127
2015/4/26,60,2015/5/3,1487,0,5,626,125
2015/4/26,59,2015/5/3,1011,0,5,616,123
2015/4/26,58,2015/5/3,1017,0,5,610,122
2015/4/26,57,2015/5/3,1065,0,5,608,121
2015/4/26,56,2015/5/3,1003,0,5,598,119
2015/4/26,55,2015/5/3,1233,0,5,597,119
2015/4/27,54,2015/5/3,1051,0,5,592,118
2015/4/27,53,2015/5/3,1234,0,5,587,117
2015/4/27,52,2015/5/3,1375,0,5,580,116
2015/4/27,51,2015/5/3,1477,0,5,578,115
2015/4/27,50,2015/5/3,1116,0,5,575,115
2015/4/27,49,2015/5/3,1374,0,5,567,113
2015/4/27,48,2015/5/3,1246,0,5,564,112
2015/4/27,47,2015/5/3,1083,0,5,559,111
2015/4/28,46,2015/5/3,1457,0,5,552,110
2015/4/28,45,2015/5/3,1135,0,5,540,108
2015/4/28,44,2015/5/3,1009,0,5,536,107
2015/4/28,43,2015/5/3,1124,0,5,526,105
2015/4/28,42,2015/5/3,1055,0,5,515,103
2015/4/28,41,2015/5/3,1339,0,5,510,102
2015/4/28,40,2015/5/3,1076,0,5,506,101
2015/4/28,39,2015/5/3,1284,0,5,498,99
2015/4/29,38,2015/5/3,1299,0,5,493,98
2015/4/29,37,2015/5/3,1044,0,5,485,97
2015/4/29,36,2015/5/3,1221,0,5,484,96
2015/4/29,35,2015/5/3,1455,0,5,483,96
2015/4/29,34,2015/5/3,1151,0,5,470,94
2015/4/29,33,2015/5/3,1266,0,5,464,92
2015/4/29,32,2015/5/3,1393,0,5,455,91
2015/4/29,31,2015/5/3,1199,0,5,448,89
2015/4/30,30,2015/5/3,1040,0,5,447,89
2015/4/30,29,2015/5/3,1306,0,5,439,87
2015/4/30,28,2015/5/3,1199,0,5,428,85
2015/4/30,27,2015/5/3,1346,0,5,421,84
2015/4/30,26,2015/5/3,1156,0,5,412,82
2015/4/30,25,2015/5/3,1245,0,5,401,80
2015/4/30,24,2015/5/3,1124,0,5,393,78
2015/5/1,23,2015/5/3,1446,0,5,384,76
2015/5/1,22,2015/5/3,1162,0,5,381,76
2015/5/1,21,2015/5/3,1246,0,5,375,75
2015/5/1,20,2015/5/3,1290,0,5,367,73
2015/5/1,19,2015/5/3,1237,0,5,356,71
2015/5/1,18,2015/5/3,1343,0,5,351,70
2015/5/1,17,2015/5/3,1143,0,5,337,67
2015/5/1,16,2015/5/3,1481,0,5,334,66
2015/5/2,15,2015/5/3,1414,0,5,323,64
2015/5/2,14,2015/5/3,1301,0,5,319,63
2015/5/2,13,2015/5/3,1150,0,5,311,62
2015/5/2,12,2015/5/3,1212,0,5,310,62
2015/5/2,11,2015/5/3,1437,0,5,296,59
2015/5/2,10,2015/5/3,1278,0,5,284,56
2015/5/2,9,2015/5/3,1407,0,5,282,56
2015/5/2,8,2015/5/3,1465,0,5,280,56
2015/5/3,7,2015/5/3,1252,0,5,270,54
2015/5/3,6,2015/5/3,1106,0,5,264,52
2015/5/3,5,2015/5/3,1252,0,5,262,52
2015/5/3,4,2015/5/3,1127,0,5,261,52
2015/5/3,3,2015/5/3,1101,0,5,259,51
2015/5/3,2,2015/5/3,1096,0,5,249,49
2015/5/3,1,2015/5/3,1094,0,5,241,48
2015/4/4,240,2015/5/4,1171,1,5,2000,400
2015/4/4,239,2015/5/4,1405,1,5,1990,398
2015/4/4,238,2015/5/4,1309,1,5,1984,396
2015/4/4,237,2015/5/4,1167,1,5,1980,396
2015/4/4,236,2015/5/4,1048,1,5,1970,394
2015/4/4,235,2015/5/4,1477,1,5,1969,393
2015/4/4,234,2015/5/4,1207,1,5,1956,391
2015/4/4,233,2015/5/4,1018,1,5,1952,390
2015/4/5,232,2015/5/4,1119,1,5,1940,388
2015/4/5,231,2015/5/4,1358,1,5,1933,386
2015/4/5,230,2015/5/4,1190,1,5,1928,385
2015/4/5,229,2015/5/4,1246,1,5,1919,383
2015/4/5,228,2015/5/4,1468,1,5,1909,381
2015/4/5,227,2015/5/4,1344,1,5,1903,380
2015/4/5,226,2015/5/4,1357,1,5,1899,379
2015/4/5,225,2015/5/4,1035,1,5,1886,377
2015/4/6,224,2015/5/4,1220,1,5,1875,375
2015/4/6,223,2015/5/4,1126,1,5,1870,374
2015/4/6,222,2015/5/4,1160,1,5,1865,373
2015/4/6,221,2015/5/4,1443,1,5,1862,372
2015/4/6,220,2015/5/4,1439,1,5,1854,370
2015/4/6,219,2015/5/4,1063,1,5,1846,369
2015/4/6,218,2015/5/4,1013,1,5,1842,368
2015/4/6,217,2015/5/4,1100,1,5,1832,366
2015/4/7,216,2015/5/4,1259,1,5,1830,366
2015/4/7,215,2015/5/4,1333,1,5,1826,365
2015/4/7,214,2015/5/4,1045,1,5,1824,364
2015/4/7,213,2015/5/4,1123,1,5,1821,364
2015/4/7,212,2015/5/4,1451,1,5,1820,364
2015/4/7,211,2015/5/4,1303,1,5,1812,362
2015/4/7,210,2015/5/4,1220,1,5,1802,360
2015/4/8,209,2015/5/4,1391,1,5,1794,358
2015/4/8,208,2015/5/4,1364,1,5,1786,357
2015/4/8,207,2015/5/4,1284,1,5,1779,355
2015/4/8,206,2015/5/4,1215,1,5,1775,355
2015/4/8,205,2015/5/4,1100,1,5,1771,354
2015/4/8,204,2015/5/4,1241,1,5,1770,354
2015/4/8,203,2015/5/4,1069,1,5,1763,352
2015/4/8,202,2015/5/4,1066,1,5,1749,349
2015/4/9,201,2015/5/4,1255,1,5,1747,349
2015/4/9,200,2015/5/4,1337,1,5,1739,347
2015/4/9,199,2015/5/4,1288,1,5,1725,345
2015/4/9,198,2015/5/4,1200,1,5,1714,342
2015/4/9,197,2015/5/4,1449,1,5,1711,342
2015/4/9,196,2015/5/4,1289,1,5,1709,341
2015/4/9,195,2015/5/4,1173,1,5,1698,339
2015/4/9,194,2015/5/4,1397,1,5,1693,338
2015/4/10,193,2015/5/4,1248,1,5,1680,336
2015/4/10,192,2015/5/4,1410,1,5,1672,334
2015/4/10,191,2015/5/4,1295,1,5,1663,332
2015/4/10,190,2015/5/4,1177,1,5,1650,330
2015/4/10,189,2015/5/4,1262,1,5,1649,329
2015/4/10,188,2015/5/4,1177,1,5,1638,327
2015/4/10,187,2015/5/4,1428,1,5,1634,326
2015/4/10,186,2015/5/4,1143,1,5,1630,326
2015/4/11,185,2015/5/4,1472,1,5,1619,323
2015/4/11,184,2015/5/4,1366,1,5,1613,322
2015/4/11,183,2015/5/4,1438,1,5,1599,319
2015/4/11,182,2015/5/4,1246,1,5,1587,317
2015/4/11,181,2015/5/4,1192,1,5,1586,317
2015/4/11,180,2015/5/4,1176,1,5,1584,316
2015/4/11,179,2015/5/4,1253,1,5,1576,315
2015/4/12,178,2015/5/4,1386,1,5,1565,313
2015/4/12,177,2015/5/4,1011,1,5,1564,312
2015/4/12,176,2015/5/4,1139,1,5,1555,311
2015/4/12,175,2015/5/4,1209,1,5,1543,308
2015/4/12,174,2015/5/4,1188,1,5,1530,306
2015/4/12,173,2015/5/4,1055,1,5,1517,303
2015/4/12,172,2015/5/4,1186,1,5,1511,302
2015/4/12,171,2015/5/4,1340,1,5,1505,301
2015/4/13,170,2015/5/4,1400,1,5,1491,298
2015/4/13,169,2015/5/4,1435,1,5,1480,296
2015/4/13,168,2015/5/4,1417,1,5,1471,294
2015/4/13,167,2015/5/4,1192,1,5,1459,291
2015/4/13,166,2015/5/4,1206,1,5,1446,289
2015/4/13,165,2015/5/4,1295,1,5,1443,288
2015/4/13,164,2015/5/4,1476,1,5,1442,288
2015/4/13,163,2015/5/4,1116,1,5,1428,285
2015/4/14,162,2015/5/4,1399,1,5,1414,282
2015/4/14,161,2015/5/4,1288,1,5,1413,282
2015/4/14,160,2015/5/4,1402,1,5,1406,281
2015/4/14,159,2015/5/4,1105,1,5,1399,279
2015/4/14,158,2015/5/4,1019,1,5,1387,277
2015/4/14,157,2015/5/4,1096,1,5,1373,274
2015/4/14,156,2015/5/4,1427,1,5,1365,273
2015/4/14,155,2015/5/4,1455,1,5,1360,272
2015/4/15,154,2015/5/4,1098,1,5,1357,271
2015/4/15,153,2015/5/4,1064,1,5,1350,270
2015/4/15,152,2015/5/4,1496,1,5,1346,269
2015/4/15,151,2015/5/4,1478,1,5,1333,266
2015/4/15,150,2015/5/4,1181,1,5,1326,265
2015/4/15,149,2015/5/4,1323,1,5,1317,263
2015/4/15,148,2015/5/4,1429,1,5,1303,260
2015/4/16,147,2015/5/4,1155,1,5,1290,258
2015/4/16,146,2015/5/4,1429,1,5,1289,257
2015/4/16,145,2015/5/4,1348,1,5,1288,257
2015/4/16,144,2015/5/4,1018,1,5,1275,255
2015/4/16,143,2015/5/4,1290,1,5,1271,254
2015/4/16,142,2015/5/4,1044,1,5,1262,252
2015/4/16,141,2015/5/4,1412,1,5,1253,250
2015/4/16,140,2015/5/4,1481,1,5,1251,250
2015/4/17,139,2015/5/4,1195,1,5,1246,249
2015/4/17,138,2015/5/4,1215,1,5,1239,247
2015/4/17,137,2015/5/4,1127,1,5,1232,246
2015/4/17,136,2015/5/4,1057,1,5,1222,244
2015/4/17,135,2015/5/4,1451,1,5,1208,241
2015/4/17,134,2015/5/4,1451,1,5,1205,241
2015/4/17,133,2015/5/4,1251,1,5,1194,238
2015/4/17,132,2015/5/4,1415,1,5,1192,238
2015/4/18,131,2015/5/4,1177,1,5,1189,237
2015/4/18,130,2015/5/4,1295,1,5,1185,237
2015/4/18,129,2015/5/4,1070,1,5,1184,236
2015/4/18,128,2015/5/4,1150,1,5,1177,235
2015/4/18,127,2015/5/4,1353,1,5,1175,235
2015/4/18,126,2015/5/4,1000,1,5,1169,233
2015/4/18,125,2015/5/4,1407,1,5,1168,233
2015/4/18,124,2015/5/4,1166,1,5,1161,232
2015/4/19,123,2015/5/4,1153,1,5,1149,229
2015/4/19,122,2015/5/4,1047,1,5,1139,227
2015/4/19,121,2015/5/4,1487,1,5,1136,227
2015/4/19,120,2015/5/4,1273,1,5,1133,226
2015/4/19,119,2015/5/4,1385,1,5,1129,225
2015/4/19,118,2015/5/4,1228,1,5,1118,223
2015/4/19,117,2015/5/4,1222,1,5,1111,222
2015/4/20,116,2015/5/4,1026,1,5,1099,219
2015/4/20,115,2015/5/4,1039,1,5,1088,217
2015/4/20,114,2015/5/4,1234,1,5,1085,217
2015/4/20,113,2015/5/4,1399,1,5,1073,214
2015/4/20,112,2015/5/4,1044,1,5,1068,213
2015/4/20,111,2015/5/4,1439,1,5,1066,213
2015/4/20,110,2015/5/4,1160,1,5,1064,212
2015/4/20,109,2015/5/4,1024,1,5,1053,210
2015/4/21,108,2015/5/4,1454,1,5,1041,208
2015/4/21,107,2015/5/4,1238,1,5,1030,206
2015/4/21,106,2015/5/4,1491,1,5,1027,205
2015/4/21,105,2015/5/4,1199,1,5,1023,204
2015/4/21,104,2015/5/4,1250,1,5,1014,202
2015/4/21,103,2015/5/4,1044,1,5,1013,202
2015/4/21,102,2015/5/4,1205,1,5,1006,201
2015/4/21,101,2015/5/4,1356,1,5,1001,200
2015/4/22,100,2015/5/4,1270,1,5,1000,200
2015/4/22,99,2015/5/4,1187,1,5,988,197
2015/4/22,98,2015/5/4,1129,1,5,976,195
2015/4/22,97,2015/5/4,1102,1,5,969,193
2015/4/22,96,2015/5/4,1395,1,5,964,192
2015/4/22,95,2015/5/4,1479,1,5,958,191
2015/4/22,94,2015/5/4,1155,1,5,950,190
2015/4/22,93,2015/5/4,1210,1,5,948,189
2015/4/23,92,2015/5/4,1027,1,5,941,188
2015/4/23,91,2015/5/4,1020,1,5,932,186
2015/4/23,90,2015/5/4,1473,1,5,929,185
2015/4/23,89,2015/5/4,1245,1,5,915,183
2015/4/23,88,2015/5/4,1078,1,5,914,182
2015/4/23,87,2015/5/4,1139,1,5,913,182
2015/4/23,86,2015/5/4,1066,1,5,905,181
2015/4/24,85,2015/5/4,1299,1,5,892,178
2015/4/24,84,2015/5/4,1392,1,5,888,177
2015/4/24,83,2015/5/4,1154,1,5,886,177
2015/4/24,82,2015/5/4,1260,1,5,885,177
2015/4/24,81,2015/5/4,1037,1,5,875,175
2015/4/24,80,2015/5/4,1425,1,5,874,174
2015/4/24,79,2015/5/4,1420,1,5,867,173
2015/4/24,78,2015/5/4,1341,1,5,859,171
2015/4/25,77,2015/5/4,1175,1,5,852,170
2015/4/25,76,2015/5/4,1311,1,5,838,167
2015/4/25,75,2015/5/4,1261,1,5,832,166
2015/4/25,74,2015/5/4,1428,1,5,831,166
2015/4/25,73,2015/5/4,1048,1,5,821,164
2015/4/25,72,2015/5/4,1138,1,5,819,163
2015/4/25,71,2015/5/4,1038,1,5,810,162
2015/4/25,70,2015/5/4,1271,1,5,807,161
2015/4/26,69,2015/5/4,1163,1,5,804,160
2015/4/26,68,2015/5/4,1442,1,5,798,159
2015/4/26,67,2015/5/4,1162,1,5,785,157
2015/4/26,66,2015/5/4,1146,1,5,777,155
2015/4/26,65,2015/5/4,1123,1,5,763,152
2015/4/26,64,2015/5/4,1465,1,5,757,151
2015/4/26,63,2015/5/4,1013,1,5,751,150
2015/4/26,62,2015/5/4,1340,1,5,742,148
2015/4/27,61,2015/5/4,1024,1,5,741,148
2015/4/27,60,2015/5/4,1006,1,5,732,146
2015/4/27,59,2015/5/4,1195,1,5,724,144
2015/4/27,58,2015/5/4,1016,1,5,714,142
2015/4/27,57,2015/5/4,1413,1,5,700,140
2015/4/27,56,2015/5/4,1346,1,5,686,137
2015/4/27,55,2015/5/4,1219,1,5,681,136
2015/4/28,54,2015/5/4,1050,1,5,669,133
2015/4/28,53,2015/5/4,1270,1,5,667,133
2015/4/28,52,2015/5/4,1028,1,5,654,130
2015/4/28,51,2015/5/4,1016,1,5,650,130
2015/4/28,50,2015/5/4,1090,1,5,638,127
2015/4/28,49,2015/5/4,1013,1,5,636,127
2015/4/28,48,2015/5/4,1006,1,5,625,125
2015/4/28,47,2015/5/4,1460,1,5,619,123
2015/4/29,46,2015/5/4,1382,1,5,614,122
2015/4/29,45,2015/5/4,1374,1,5,610,122
2015/4/29,44,2015/5/4,1073,1,5,601,120
2015/4/29,43,2015/5/4,1350,1,5,599,119
2015/4/29,42,2015/5/4,1080,1,5,593,118
2015/4/29,41,2015/5/4,1027,1,5,589,117
2015/4/29,40,2015/5/4,1025,1,5,575,115
2015/4/29,39,2015/5/4,1353,1,5,568,113
2015/4/30,38,2015/5/4,1285,1,5,557,111
2015/4/30,37,2015/5/4,1054,1,5,555,111
2015/4/30,36,2015/5/4,1250,1,5,553,110
2015/4/30,35,2015/5/4,1191,1,5,543,108
2015/4/30,34,2015/5/4,1461,1,5,533,106
2015/4/30,33,2015/5/4,1023,1,5,526,105
2015/4/30,32,2015/5/4,1273,1,5,519,103
2015/4/30,31,2015/5/4,1460,1,5,516,103
2015/5/1,30,2015/5/4,1257,1,5,504,100
2015/5/1,29,2015/5/4,1274,1,5,497,99
2015/5/1,28,2015/5/4,1161,1,5,484,96
2015/5/1,27,2015/5/4,1447,1,5,477,95
2015/5/1,26,2015/5/4,1482,1,5,466,93
2015/5/1,25,2015/5/4,1166,1,5,464,92
2015/5/1,24,2015/5/4,1241,1,5,457,91
2015/5/2,23,2015/5/4,1283,1,5,448,89
2015/5/2,22,2015/5/4,1437,1,5,443,88
2015/5/2,21,2015/5/4,1151,1,5,437,87
2015/5/2,20,2015/5/4,1317,1,5,428,85
2015/5/2,19,2015/5/4,1447,1,5,426,85
2015/5/2,18,2015/5/4,1404,1,5,422,84
2015/5/2,17,2015/5/4,1362,1,5,412,82
2015/5/2,16,2015/5/4,1294,1,5,409,81
2015/5/3,15,2015/5/4,1272,1,5,402,80
2015/5/3,14,2015/5/4,1074,1,5,391,78
2015/5/3,13,2015/5/4,1451,1,5,378,75
2015/5/3,12,2015/5/4,1464,1,5,368,73
2015/5/3,11,2015/5/4,1160,1,5,359,71
2015/5/3,10,2015/5/4,1418,1,5,354,70
2015/5/3,9,2015/5/4,1080,1,5,349,69
2015/5/3,8,2015/5/4,1436,1,5,346,69
2015/5/4,7,2015/5/4,1117,1,5,333,66
2015/5/4,6,2015/5/4,1381,1,5,322,64
2015/5/4,5,2015/5/4,1394,1,5,321,64
2015/5/4,4,2015/5/4,1047,1,5,317,63
2015/5/4,3,2015/5/4,1252,1,5,312,62
2015/5/4,2,2015/5/4,1400,1,5,309,61
2015/5/4,1,2015/5/4,1127,1,5,301,60
2015/4/5,240,2015/5/5,1180,2,5,2000,400
2015/4/5,239,2015/5/5,1245,2,5,1987,397
2015/4/5,238,2015/5/5,1123,2,5,1978,395
2015/4/5,237,2015/5/5,1157,2,5,1968,393
2015/4/5,236,2015/5/5,1051,2,5,1965,393
2015/4/5,235,2015/5/5,1106,2,5,1964,392
2015/4/5,234,2015/5/5,1324,2,5,1951,390
2015/4/5,233,2015/5/5,1353,2,5,1947,389
2015/4/6,232,2015/5/5,1392,2,5,1945,389
2015/4/6,231,2015/5/5,1460,2,5,1937,387
2015/4/6,230,2015/5/5,1449,2,5,1934,386
2015/4/6,229,2015/5/5,1003,2,5,1932,386
2015/4/6,228,2015/5/5,1397,2,5,1922,384
2015/4/6,227,2015/5/5,1434,2,5,1908,381
2015/4/6,226,2015/5/5,1100,2,5,1896,379
2015/4/6,225,2015/5/5,1052,2,5,1893,378
2015/4/7,224,2015/5/5,1006,2,5,1882,376
2015/4/7,223,2015/5/5,1016,2,5,1881,376
2015/4/7,222,2015/5/5,1422,2,5,1869,373
2015/4/7,221,2015/5/5,1413,2,5,1860,372
2015/4/7,220,2015/5/5,1442,2,5,1851,370
2015/4/7,219,2015/5/5,1122,2,5,1840,368
2015/4/7,218,2015/5/5,1017,2,5,1827,365
2015/4/7,217,2015/5/5,1436,2,5,1824,364
2015/4/8,216,2015/5/5,1385,2,5,1819,363
2015/4/8,215,2015/5/5,1152,2,5,1805,361
2015/4/8,214,2015/5/5,1486,2,5,1804,360
2015/4/8,213,2015/5/5,1047,2,5,1791,358
2015/4/8,212,2015/5/5,1072,2,5,1784,356
2015/4/8,211,2015/5/5,1438,2,5,1777,355
2015/4/8,210,2015/5/5,1290,2,5,1764,352
2015/4/9,209,2015/5/5,1298,2,5,1751,350
2015/4/9,208,2015/5/5,1144,2,5,1739,347
2015/4/9,207,2015/5/5,1108,2,5,1730,346
2015/4/9,206,2015/5/5,1203,2,5,1717,343
2015/4/9,205,2015/5/5,1247,2,5,1704,340
2015/4/9,204,2015/5/5,1372,2,5,1691,338
2015/4/9,203,2015/5/5,1111,2,5,1680,336
2015/4/9,202,2015/5/5,1089,2,5,1669,333
2015/4/10,201,2015/5/5,1088,2,5,1661,332
2015/4/10,200,2015/5/5,1468,2,5,1653,330
2015/4/10,199,2015/5/5,1475,2,5,1650,330
2015/4/10,198,2015/5/5,1044,2,5,1644,328
2015/4/10,197,2015/5/5,1031,2,5,1636,327
2015/4/10,196,2015/5/5,1425,2,5,1634,326
2015/4/10,195,2015/5/5,1288,2,5,1622,324
2015/4/10,194,2015/5/5,1474,2,5,1617,323
2015/4/11,193,2015/5/5,1040,2,5,1608,321
2015/4/11,192,2015/5/5,1498,2,5,1602,320
